Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor,in_enable_spread_filter,in_max_spread_points,in_enable_session_filter,in_session_start_hour,in_session_end_hour,in_enable_fifty_buffer,in_fifty_buffer,in_after_tp1_mode,in_trailing_stop_atr_factor_after_tp1,in_be_offset_points,in_symbol_preset,in_enable_plan_c,in_enable_plan_d,in_plan_d_low_vol_ratio,in_plan_d_high_vol_ratio,in_plan_d_buffer_lowvol,in_plan_d_buffer_highvol
3257,712.98,212.98,2.366444,1.716887,1.051649,2.578507,0,29.9528,90,30,105,0.3,1,2.7,0.4,2.1,true,23,false,3,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
3367,1453.81,953.81,2.309467,2.492824,2.562765,4.584255,0,20.674,413,5,109,0.4,0,2.3,1,2.2,false,27,false,5,21,false,0.54,0,2.3,1,4,true,true,1.128,0.4,0.05,0.08
3192,1489.23,989.23,2.448589,2.66742,2.657934,4.806615,0,20.2751,404,5,109,0.4,0,2.3,1,2.2,false,27,false,4,22,true,0.56,0,2.3,1,4,true,true,0.744,0.825,0.02,0.08
3204,1401.95,901.95,2.996512,2.582674,2.482796,5.638877,0,30.5254,301,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,1,3,1,4,false,true,0.888,0.725,0.03,0.08
3326,1442.17,942.17,1.971067,2.125611,2.593509,4.71377,0,28.9547,478,6,105,0.4,0,2.7,0.2,2.6,true,23,false,4,23,false,0.54,0,3,1,4,false,true,1.08,1.35,0.02,0.08
3221,1266.78,766.78,2.033899,1.986136,2.110713,4.11681,0,30.3581,377,6,105,0.4,0,2,0.9,3.2,true,23,false,3,19,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
3228,1385.68,885.68,1.767824,1.932904,2.177348,4.361569,0,24.3151,501,6,105,0.4,0,2.3,0.5,3.2,false,37,false,3,23,false,0.54,0,3,1,4,false,true,1.08,1.35,0.02,0.08
3284,1208.44,708.44,1.78899,1.839454,1.670258,3.848564,0,27.4192,396,6,105,0.4,0,2,0.9,3.7,false,29,false,4,19,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
3317,1442.17,942.17,1.971067,2.125611,2.593509,4.71377,0,28.9547,478,6,105,0.4,0,2.7,0.2,2.1,true,27,false,9,21,false,0.42,2,3,1,4,false,true,0.504,2.4,0.02,0.07
3154,1214.5,714.5,2.928279,2.377615,1.92489,5.173548,0,27.9888,244,6,105,0.4,0,2,0.9,3.2,true,39,true,6,19,true,0.46,1,3.3,3,4,false,true,0.312,1.375,0.03,0.08
3355,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.56,0,3,1,4,false,true,0.696,0.85,0.05,0.05
3241,1444.97,944.97,1.90903,2.081189,2.485128,4.655611,0,22.3007,495,6,105,0.4,0,2.7,0.2,2.1,true,39,false,9,21,false,0.42,2,2.9,0,4,false,true,0.696,1.55,0.05,0.09
3149,1460.61,960.61,3.347073,2.923028,2.644269,5.836191,0,31.3526,287,6,105,0.4,0,2,0.9,3.2,false,37,true,3,19,true,0.56,0,3,1,4,false,true,0.696,1.55,0.05,0.09
3314,1208.44,708.44,1.78899,1.839454,1.670258,3.848564,0,27.4192,396,6,105,0.4,0,2,0.9,2.7,false,27,false,4,19,true,0.56,0,3,1,4,false,true,1.08,0.4,0.05,0.08
3161,1363.91,863.91,3.063511,2.613187,2.378083,6.060169,0,30.2137,282,6,105,0.4,0,2,0.9,3.2,true,39,true,3,19,true,0.56,0,3,1,4,false,true,0.12,1.025,0.03,0.09
3212,1401.95,901.95,2.996512,2.582674,2.482796,5.638877,0,30.5254,301,6,105,0.4,0,2,0.9,3.4,false,23,true,3,19,true,0.6,1,3.5,1,4,false,true,0.888,0.8,0.03,0.1
3389,594.92,94.92,0.384291,1.454532,1.607179,9.265392,0,9.3813,247,1,90,0.5,0,2.6,0.9,2.5,false,39,true,3,15,true,0.22,1,3.7,1,4,false,false,0.144,1.85,0.05,0.08
4260,626.18,126.18,0.20995,1.255969,1.463635,5.781709,0,12.4013,601,1,105,0.5,0,2.7,0.9,2.5,false,39,true,3,15,false,0.52,1,3.7,2,4,true,false,0.12,2.25,0.03,0.06
4671,628.44,128.44,0.21371,1.260596,1.48985,5.862275,0,12.3611,601,1,105,0.5,0,2.7,0.9,2.5,false,39,true,3,15,false,0.32,0,3.7,2,4,true,false,0.132,0.25,0.02,0.09
4657,725.68,225.68,0.747285,1.933642,3.287879,14.877096,0,10.4752,302,1,105,0.5,0,2.7,0.9,2.5,false,39,true,3,15,true,0.22,0,3.7,2,4,true,false,0.12,1.45,0.02,0.1
4808,628.44,128.44,0.21371,1.260596,1.48985,5.862275,0,12.3611,601,1,105,0.5,0,2.7,0.9,2.5,false,39,true,3,15,false,0.6,0,3.7,2,4,true,false,0.12,2.25,0.05,0.07
4892,628.44,128.44,0.21371,1.260596,1.48985,5.862275,0,12.3611,601,1,105,0.5,0,2.7,0.9,2.5,false,39,true,3,15,false,0.6,0,3.7,2,4,true,false,0.12,0.65,0.03,0.07
5497,725.68,225.68,0.747285,1.933642,3.287879,14.877096,0,10.4752,302,1,105,0.5,0,2.7,0.9,2.5,false,37,true,3,15,true,0.22,0,3.7,2,4,true,false,0.12,0.25,0.02,0.09
551,794.72,294.72,0.441859,1.280472,1.060869,2.171273,0,36.9114,667,5,102,0.3,1,2.9,0.4,2.4,true,23,false,16,16,false,0.4,1,2.3,2,5,false,true,0.888,1.6,0.02,0.06
718,698.67,198.67,4.138958,2.114183,1.137597,2.373307,0,26.2992,48,30,106,0.5,0,2.3,0.8,3.2,false,27,false,14,18,false,0.36,1,3.2,3,5,true,true,0.984,0.3,0.05,0.06
213,551.07,51.07,12.7675,0,3.637464,1.278363,0,2.6341,4,15,107,0.5,0,2,0.7,3.8,false,27,true,14,16,true,0.24,1,3.1,0,5,true,false,0.468,0.575,0.05,0.06
1093,746.19,246.19,7.240882,3.840872,1.593979,3.902758,0,27.6991,34,30,106,0.5,0,2.3,0.3,2.1,true,33,true,13,18,false,0.36,1,3.2,3,5,true,true,0.984,0.3,0.05,0.06
1242,551.07,51.07,12.7675,0,3.637464,1.278363,0,2.6341,4,15,107,0.5,0,2,0.7,3.8,false,27,true,14,16,true,0.24,1,3.1,0,5,true,false,0.852,1.225,0.04,0.08
1427,708.06,208.06,7.430714,3.683953,1.36156,3.48246,0,24.6194,28,30,106,0.5,0,3,0.8,3.4,false,23,true,14,18,false,0.36,1,3.2,3,5,true,true,0.984,0.3,0.05,0.06
1400,551.07,51.07,12.7675,0,3.637464,1.278363,0,2.6341,4,15,107,0.5,0,2,0.7,3.8,false,27,true,14,16,true,0.24,1,3.1,0,5,true,false,0.276,0.35,0.02,0.09
1597,698.67,198.67,4.138958,2.114183,1.137597,2.373307,0,26.2992,48,30,106,0.5,0,2.3,0.8,3.2,false,27,false,14,18,false,0.36,1,3.2,3,5,true,true,0.408,2.125,0.03,0.09
1688,758.2,258.2,7.172222,3.609662,1.47847,2.949667,0,27.0634,36,30,106,0.5,0,3,0.8,3.4,false,23,true,3,18,false,0.42,0,3.2,1,5,true,true,0.792,0.35,0.04,0.08
1623,698.67,198.67,4.138958,2.114183,1.137597,2.373307,0,26.2992,48,30,106,0.5,0,2.3,0.8,3.2,false,27,false,10,22,false,0.38,1,3.2,3,5,true,true,0.792,1.55,0.05,0.09
1675,794.72,294.72,0.441859,1.280472,1.060869,2.171273,0,36.9114,667,5,102,0.3,1,2.9,0.4,2.4,true,23,false,4,21,false,0.4,1,2.3,2,5,false,true,0.312,0.45,0.05,0.09
1501,698.67,198.67,4.138958,2.114183,1.137597,2.373307,0,26.2992,48,30,106,0.5,0,3,0.8,3.4,false,39,false,13,18,false,0.36,1,3.2,3,5,true,true,0.984,0.3,0.05,0.06
1795,698.67,198.67,4.138958,2.114183,1.137597,2.373307,0,26.2992,48,30,106,0.5,0,2.3,0.8,2.8,true,39,false,13,18,false,0.36,1,3.2,3,5,true,true,0.984,0.3,0.05,0.06
120,862.91,362.91,1.300753,3.312855,2.84234,10.211179,0,18.0886,279,4,110,0.5,0,2.4,0.3,3.1,true,25,true,14,23,false,0.22,0,2.7,0,6,false,false,1.2,2.125,0.02,0.09
13,578.65,78.65,1.709783,1.756541,1.765828,3.54212,0,7.1471,46,30,96,0.3,1,2.5,0.2,2.6,false,27,false,12,19,true,0.36,0,3.5,3,6,false,true,0.288,1.825,0.05,0.05
223,630.9,130.9,0.195958,1.288593,1.529206,3.049005,0,16.8401,668,3,95,0.3,0,3,0.3,4,true,33,true,5,21,false,0.22,1,2.1,3,6,true,false,1.116,2.2,0.05,0.06
442,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,23,false,0.6,0,2.2,1,6,false,false,0.12,0.35,0.02,0.09
514,557.24,57.24,0.698049,2.038462,1.51589,6.71712,0,6.6872,82,3,92,0.3,1,2.9,0.9,2.2,true,31,true,14,15,false,0.36,0,3.4,3,6,true,true,1.044,1.775,0.05,0.08
256,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,1.092,2.45,0.03,0.07
279,702.69,202.69,2.666974,2.337976,3.282961,4.564971,0,8.8123,76,30,105,0.3,1,2.8,0.9,3,true,31,false,5,17,false,0.52,2,2.4,2,6,false,true,1.128,0.95,0.04,0.09
417,685.15,185.15,0.215291,1.27461,1.111545,3.381772,0,24.557,860,4,102,0.4,1,2.7,0.4,2.2,true,29,false,16,15,false,0.6,1,2.2,2,6,false,false,1.152,1.35,0.02,0.08
545,677.07,177.07,0.23086,1.280569,1.090735,2.821481,0,21.0296,767,3,100,0.4,0,2.4,1,3.9,true,29,false,18,16,true,0.44,0,3.6,0,6,false,true,0.336,0.9,0.05,0.1
467,727.57,227.57,1.79189,2.001012,1.138533,3.091111,0,28.0498,127,20,95,0.4,1,2.4,0.6,2,true,31,false,13,15,false,0.38,1,3.2,2,6,false,true,0.78,1.85,0.02,0.07
278,581.62,81.62,1.295556,3.019297,2.624437,9.027396,0,5.1792,63,6,96,0.3,1,2.3,0.5,3.6,true,37,false,11,16,true,0.28,2,2.4,1,6,false,false,0.96,0.775,0.03,0.09
955,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,23,false,0.6,0,2.2,1,6,false,false,0.312,0.9,0.05,0.1
774,690.68,190.68,4.145217,3.469308,2.580244,5.884948,0,14.7717,46,30,108,0.3,1,2.7,0.7,2.7,false,31,false,9,22,true,0.24,2,3.8,0,6,false,false,0.72,0.575,0.02,0.08
871,670.92,170.92,2.1365,8.01642,2.872605,25.280321,0,10.0868,80,4,110,0.3,0,2,0.2,3.3,true,35,true,10,15,true,0.24,2,3,0,6,true,false,1.092,2.45,0.03,0.07
877,663.89,163.89,2.074557,1.976349,2.371094,3.820072,0,9.4296,79,30,105,0.3,1,2.2,0.8,3,false,35,false,6,17,false,0.52,2,2.4,2,6,false,true,1.128,0.95,0.04,0.09
737,670.7,170.7,1.228058,3.001172,4.924986,12.701749,0,6.0111,139,6,93,0.5,0,2.7,0.2,3.6,false,39,false,12,16,true,0.24,2,2,0,6,true,false,0.924,0.875,0.02,0.06
889,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.12,0.35,0.02,0.09
1029,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.888,0.35,0.03,0.1
1080,630.9,130.9,0.195958,1.288593,1.529206,3.049005,0,16.8401,668,3,95,0.3,0,3,0.3,4,true,27,true,5,21,false,0.22,1,2,3,6,true,false,1.116,2.2,0.05,0.06
1153,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,0.132,0.35,0.02,0.09
1166,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,1.08,2.45,0.03,0.07
1178,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,15,false,0.54,0,2.8,0,6,false,false,0.12,1.05,0.02,0.09
972,581.62,81.62,1.295556,3.019297,2.624437,9.027396,0,5.1792,63,6,96,0.3,1,2.3,0.5,3.6,true,37,false,11,16,true,0.28,2,2.4,1,6,false,false,0.96,2.125,0.03,0.06
1192,752.96,252.96,0.426577,1.515813,1.699657,4.35045,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,16,23,false,0.54,2,3.4,0,6,false,false,1.08,1.275,0.03,0.1
1139,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,0.324,1.425,0.05,0.09
1058,584.9,84.9,1.010714,2.673236,1.426891,14.569872,0,11.1935,84,4,94,0.4,0,2.3,0.7,2.3,true,33,true,9,15,true,0.24,2,3,0,6,true,false,1.092,2.45,0.03,0.07
1070,838.02,338.02,1.557696,2.003622,1.321216,2.714856,0,25.4046,217,15,101,0.4,0,2,0.2,4,false,33,false,17,20,false,0.46,1,2,3,6,false,false,0.756,1.425,0.05,0.06
979,727.57,227.57,1.79189,2.001012,1.138533,3.091111,0,28.0498,127,20,95,0.4,1,2.4,0.6,2,true,31,false,13,15,false,0.38,1,3.2,2,6,false,true,0.972,2.5,0.02,0.05
1181,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,0.516,1.75,0.05,0.07
1389,543.32,43.32,0.416538,1.550935,1.002778,6.357005,0,8.5291,104,3,92,0.3,1,2.9,0.9,2.2,false,29,true,13,15,false,0.36,0,3.4,3,6,true,true,1.044,1.775,0.05,0.08
1316,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.696,2.3,0.05,0.06
1460,815.9,315.9,0.799747,1.920052,2.545118,5.36699,0,22.5075,395,5,104,0.5,1,2.7,0.2,2.1,true,29,true,7,23,false,0.6,0,2.2,1,6,false,false,0.12,0.35,0.02,0.09
1383,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.888,0.725,0.03,0.08
1249,727.57,227.57,1.79189,2.001012,1.138533,3.091111,0,28.0498,127,20,95,0.4,1,2.4,0.6,2,true,31,false,8,20,false,0.32,0,3.2,2,6,false,true,0.396,2.25,0.05,0.08
1289,584.9,84.9,1.010714,2.673236,1.426891,14.569872,0,11.1935,84,4,94,0.4,0,2.3,0.7,2.3,true,33,true,9,15,true,0.24,2,3,0,6,true,false,0.132,0.725,0.03,0.09
1310,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,23,false,0.6,0,2.2,1,6,false,false,0.312,2.325,0.04,0.08
1227,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,15,false,0.54,0,2.8,0,6,false,false,0.696,1.55,0.05,0.09
1277,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,16,19,false,0.38,0,2.2,1,6,false,false,0.312,1.375,0.03,0.08
1297,630.9,130.9,0.195958,1.288593,1.529206,3.049005,0,16.8401,668,3,95,0.3,0,3,0.3,4,true,27,true,5,21,false,0.22,1,2,3,6,true,false,1.116,1.275,0.03,0.1
1449,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.9,false,33,true,9,15,true,0.24,2,3,0,6,true,false,0.132,0.35,0.02,0.09
1397,670.7,170.7,1.228058,3.001172,4.924986,12.701749,0,6.0111,139,6,93,0.5,0,2.7,0.2,3.6,false,39,false,12,16,true,0.24,2,2,0,6,true,false,1.116,1.275,0.03,0.1
1631,692.9,192.9,4.193478,3.572,2.673967,5.978122,0,14.4199,46,30,108,0.3,1,2.7,0.6,3.3,true,39,false,9,22,true,0.24,2,3.8,0,6,false,false,0.72,2.225,0.03,0.05
1642,822.86,322.86,0.770549,1.878841,2.575463,5.34598,0,21.9483,419,5,104,0.5,1,2.7,0.2,2.1,true,37,true,8,23,false,0.6,0,2.2,1,6,false,false,0.696,2.3,0.05,0.06
1544,636.41,136.41,1.663537,1.946766,1.361106,5.730532,0,16.844,82,12,93,0.4,0,2.3,0.2,3.2,false,37,true,14,21,true,0.42,2,3.3,0,6,true,true,0.504,0.575,0.04,0.09
1566,702.69,202.69,2.666974,2.337976,3.282961,4.564971,0,8.8123,76,30,105,0.3,1,2.8,0.9,3,true,31,false,5,17,false,0.52,2,2.4,2,6,false,true,1.128,2.45,0.03,0.07
1673,815.9,315.9,0.799747,1.920052,2.545118,5.36699,0,22.5075,395,5,104,0.5,1,2.7,0.2,2.1,true,29,true,7,23,false,0.6,0,2.2,1,6,false,false,0.888,2.475,0.03,0.08
1490,743.29,243.29,0.55043,1.653022,1.537863,5.665857,0,25.6004,442,4,110,0.3,0,2.8,1,2.3,false,25,false,10,15,true,0.24,2,3,0,6,true,false,1.092,2.45,0.03,0.07
1508,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.696,0.35,0.04,0.08
1530,716.85,216.85,1.7348,1.953858,1.084901,2.979849,0,28.4782,125,20,95,0.4,1,2.4,0.6,2,true,31,false,9,22,true,0.32,0,3.2,2,6,false,true,0.588,0.675,0.04,0.09
1679,718.5,218.5,2.185,2.077948,1.483569,4.022912,0,20.5566,100,20,98,0.5,0,2.1,0.6,3.9,false,35,true,18,16,true,0.44,0,3.6,0,6,false,true,0.192,0.35,0.02,0.09
1491,630.9,130.9,0.195958,1.288593,1.529206,3.049005,0,16.8401,668,3,95,0.3,0,3,0.3,4,true,27,true,5,21,false,0.22,1,2,3,6,true,false,0.348,0.3,0.05,0.08
1706,792.93,292.93,0.653862,1.937556,2.236107,8.118225,0,20.8698,448,4,110,0.3,0,2,0.2,3.9,false,33,false,9,15,true,0.24,2,3,0,6,true,false,0.132,0.35,0.02,0.09
1561,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,5,23,false,0.6,0,2.2,1,6,false,false,0.696,0.825,0.02,0.08
1621,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,0.516,2.4,0.03,0.07
1542,690.68,190.68,4.145217,3.469308,2.580244,5.884948,0,14.7717,46,30,108,0.3,1,2.7,0.7,2.7,false,31,false,9,22,true,0.24,2,3.8,0,6,false,false,0.336,0.45,0.05,0.08
1672,685.15,185.15,0.215291,1.27461,1.111545,3.381772,0,24.557,860,4,102,0.4,1,2.7,0.4,2.2,true,29,false,16,15,false,0.6,1,2.2,2,6,false,false,0.96,2.5,0.02,0.05
1719,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.312,2.325,0.04,0.08
1694,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,23,false,0.6,0,2.2,1,6,false,false,0.696,2.3,0.05,0.06
1526,630.9,130.9,0.195958,1.288593,1.529206,3.049005,0,16.8401,668,3,95,0.3,0,3,0.3,4,true,27,true,5,21,false,0.22,1,2,3,6,true,false,1.116,2.125,0.02,0.09
1665,822.86,322.86,0.770549,1.878841,2.575463,5.34598,0,21.9483,419,5,104,0.5,1,2.7,0.2,2.1,true,37,true,8,23,false,0.6,0,2.2,1,6,false,false,0.12,0.35,0.02,0.09
1650,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,0.708,1.925,0.05,0.09
1562,630.9,130.9,0.195958,1.288593,1.529206,3.049005,0,16.8401,668,3,95,0.3,0,3,0.3,4,true,27,true,5,21,false,0.22,1,2,3,6,true,false,0.732,2.15,0.04,0.1
1476,769.28,269.28,0.46669,1.555732,1.908975,4.852257,0,20.8767,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,13,19,false,0.26,1,2.3,1,6,false,false,0.312,0.3,0.05,0.08
1583,688.68,188.68,1.905859,5.936682,2.52246,15.998019,0,12.6198,99,4,110,0.3,0,2,0.2,3.3,true,35,true,9,15,true,0.24,2,3,0,6,true,false,0.516,1.3,0.04,0.06
1937,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,5,23,false,0.6,0,2.2,1,6,false,false,1.08,0.9,0.04,0.05
1739,745.52,245.52,0.397925,1.417189,1.356539,3.200273,0,26.6845,617,5,104,0.5,1,2.7,0.9,2.7,false,27,false,8,23,false,0.6,0,2.2,1,6,false,false,0.12,0.35,0.02,0.09
1756,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,12,21,false,0.6,0,3.8,1,6,false,false,0.696,2.15,0.05,0.08
1791,611.99,111.99,0.625642,1.925155,1.283994,6.607748,0,13.152,179,5,104,0.5,1,2.7,0.2,2.1,true,29,true,18,21,false,0.6,0,2.2,1,6,false,false,1.08,2.125,0.02,0.09
1930,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,23,false,0.6,0,2.2,1,6,false,false,1.08,1.35,0.02,0.08
1763,848.5,348.5,1.502155,1.847891,1.362179,2.804424,0,25.4046,232,15,101,0.4,0,2,0.2,4,false,33,false,8,23,false,0.6,0,2.2,1,6,false,false,1.14,2.45,0.03,0.07
1768,797.99,297.99,0.502513,1.607449,2.002217,4.924767,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,17,20,false,0.46,1,2,3,6,false,false,0.696,1.425,0.05,0.06
1765,743.29,243.29,0.55043,1.653022,1.537863,5.665857,0,25.6004,442,4,110,0.3,0,2.8,1,2.3,false,25,false,10,15,true,0.24,2,3,0,6,true,false,0.9,0.95,0.03,0.06
1827,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.696,1.025,0.02,0.09
1837,762.64,262.64,0.442901,1.535552,1.764698,4.501273,0,22.2015,593,5,104,0.5,1,2.7,0.2,2.1,true,39,false,8,23,false,0.6,0,2.2,1,6,false,false,0.888,0.95,0.03,0.06
1868,733.84,233.84,0.405269,1.482652,1.709732,4.380063,0,20.2418,577,5,104,0.5,1,2.7,0.2,2.1,true,27,false,8,15,false,0.54,0,2.8,0,6,false,false,0.696,1.35,0.05,0.09
503,723.99,223.99,0.89239,1.612698,1.182005,3.395844,0,24.4188,251,12,100,0.5,0,2.6,0.5,3.7,false,37,true,17,16,false,0.4,1,3.7,3,7,false,true,0.612,2.35,0.02,0.1
781,646.49,146.49,1.17192,2.299938,2.11752,6.266134,0,12.2399,125,10,94,0.5,1,2.5,0.5,4,false,29,true,10,20,false,0.26,2,3.3,2,7,true,false,0.144,1.275,0.05,0.07
1174,527.78,27.78,2.136923,3.527753,2.133641,6.318299,0,2.5228,13,15,96,0.4,0,2.3,0.6,3.9,false,33,true,9,17,true,0.24,2,3.4,2,7,true,false,0.78,2.15,0.04,0.1
1322,646.49,146.49,1.17192,2.299938,2.11752,6.266134,0,12.2399,125,10,94,0.5,1,2.5,0.5,4,false,29,true,10,20,false,0.26,2,3.3,2,7,true,false,1.104,2.125,0.02,0.09
1266,729.55,229.55,0.9182,1.619351,1.211346,3.004919,0,24.2451,250,12,100,0.5,0,2.6,0.5,3.7,false,29,false,17,16,false,0.4,1,3.7,3,7,false,true,0.612,2.35,0.02,0.1
1478,671.67,171.67,1.122026,1.919891,1.94571,3.671673,0,17.5624,153,12,102,0.3,0,2.2,0.2,3.3,true,35,true,10,18,false,0.38,1,3.6,2,7,true,false,0.444,0.75,0.05,0.05
1616,646.49,146.49,1.17192,2.299938,2.11752,6.266134,0,12.2399,125,10,94,0.5,1,2.5,0.5,4,false,29,true,10,20,false,0.26,2,3.3,2,7,true,false,0.72,2.15,0.05,0.08
1540,665.12,165.12,0.96,1.700938,1.119685,3.044298,0,22.4843,172,10,102,0.4,0,2,0.5,2.3,true,29,true,12,22,true,0.24,0,2.7,0,7,false,true,1.164,0.9,0.04,0.05
227,824,324,3.95122,2.260553,1.539266,2.88888,0,34.5439,82,20,105,0.5,0,2.8,0.9,2.4,false,39,false,7,20,false,0.32,0,2.2,2,8,false,true,0.384,2.25,0.05,0.08
345,664.84,164.84,3.924762,2.44978,1.645274,6.39798,0,19.642,42,20,98,0.5,0,2.1,0.6,3.9,false,35,true,11,15,true,0.58,2,3,1,8,false,true,0.384,0.375,0.02,0.1
697,738.11,238.11,3.1748,2.172898,1.032478,3.15205,0,31.9719,75,20,90,0.5,0,2.1,0.8,3.6,true,29,false,18,22,true,0.6,2,3.7,2,8,false,true,1.188,0.9,0.04,0.05
828,664.84,164.84,3.924762,2.44978,1.645274,6.39798,0,19.642,42,20,98,0.5,0,2.1,0.6,3.9,false,35,true,11,15,true,0.58,2,3,1,8,false,true,1.152,0.9,0.04,0.05
835,738.11,238.11,3.1748,2.172898,1.032478,3.15205,0,31.9719,75,20,90,0.5,0,2.1,0.8,3.6,true,29,false,18,22,true,0.6,2,3.7,2,8,false,true,0.42,0.375,0.02,0.1
1095,738.11,238.11,3.1748,2.172898,1.032478,3.15205,0,31.9719,75,20,90,0.5,0,2.1,0.8,3.6,true,29,false,18,22,true,0.6,2,3.7,2,8,false,true,0.42,1.725,0.02,0.05
1374,738.11,238.11,3.1748,2.172898,1.032478,3.15205,0,31.9719,75,20,90,0.5,0,2.6,0.8,3.6,true,29,false,18,22,true,0.6,2,3.7,2,8,false,true,0.612,1.375,0.02,0.05
1282,824,324,3.95122,2.260553,1.539266,2.88888,0,34.5439,82,20,105,0.5,0,2.8,0.9,2.4,false,39,false,6,19,false,0.32,0,2.2,2,8,false,true,0.768,0.825,0.02,0.08
1336,824,324,3.95122,2.260553,1.539266,2.88888,0,34.5439,82,20,105,0.5,0,2.8,0.9,2.4,false,39,false,6,19,false,0.32,0,2.2,2,8,false,true,0.768,2.15,0.04,0.1
