Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_allow_single_entry,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor
3654,99.91,123.82,1.456706,4.22364,3.969862,15.068817,0,5.6336,85,false,5,108,0.3,0,2.2,1,1.7
1556,69.51,123.82,0.339233,2.202253,1.597265,10.213039,0,14.5422,365,false,1,80,0.5,1,2.4,0.7,3.9
1548,69.52,123.76,0.325684,2.262213,1.596491,10.974224,0,14.5397,380,false,1,80,0.5,1,2,0.5,3
1871,75.29,123.53,0.888705,1.952502,1.258327,7.79953,0,18.2581,139,true,5,116,1,0,1,0.3,3.5
3970,99.91,123.5,1.452941,4.277601,3.971061,15.025323,0,5.617,85,false,5,108,0.3,0,2.2,0.9,2
2945,99.91,123.5,1.452941,4.277601,3.971061,15.025323,0,5.617,85,false,5,108,0.3,0,3.2,0.9,2
3798,99.91,123.47,1.452588,4.214527,3.958641,15.020942,0,5.6336,85,false,5,108,0.3,0,2.2,1,1.8
3806,99.91,123.47,1.452588,4.214527,3.958641,15.020942,0,5.6336,85,false,5,108,0.3,0,3.8,1,1.8
3342,99.91,123.42,1.452,4.213226,3.957038,14.476965,0,5.6336,85,false,5,108,0.3,0,2.2,1,3.8
478,50.11,123.22,0.153259,1.366617,1.210294,4.067962,0,14.5741,804,false,1,118,0.5,0,2.8,0.4,2.5
3825,99.91,123.15,1.448824,4.268312,3.959807,14.982634,0,5.617,85,false,5,108,0.3,0,3.8,0.9,2.1
3648,99.91,123.15,1.448824,4.268312,3.959807,14.982634,0,5.617,85,false,5,108,0.3,0,2.2,0.9,2.1
3595,99.91,123.15,1.448824,4.268312,3.959807,14.982634,0,5.617,85,false,5,108,0.3,0,3.4,0.9,2.1
3625,99.91,123.15,1.448824,4.268312,3.959807,14.982634,0,5.617,85,false,5,108,0.3,0,2.4,0.9,2.1
3500,99.91,123.15,1.448824,4.268312,3.959807,14.982634,0,5.617,85,false,5,108,0.3,0,2.8,0.9,2.1
3852,99.91,123.12,1.448471,4.205415,3.947419,14.440638,0,5.6336,85,false,5,108,0.3,0,1.6,1,4
3973,99.91,122.8,1.444706,4.259023,3.948553,14.939233,0,5.617,85,false,5,108,0.3,0,1.6,0.9,2.2
1070,49.95,122.79,0.152724,1.365338,1.200998,4.052158,0,14.6356,804,false,1,118,0.5,0,2.8,0.4,3.7
837,75.16,122.53,0.881511,1.944791,1.248141,7.739614,0,18.2581,139,true,5,116,1,0,1,0.3,3.6
3635,99.91,122.45,1.440588,4.195459,3.962783,14.470157,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,3.5
3942,99.9,122.42,1.440235,4.187191,3.924976,14.894318,0,5.6336,85,false,5,108,0.3,0,3.8,1,2.1
3522,99.91,122.4,1.44,4.248408,3.935691,14.888769,0,5.617,85,false,5,108,0.3,0,2.2,0.9,2.3
3110,99.91,122.3,1.438824,4.191545,3.957929,14.990566,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,1.7
3934,99.9,122.1,1.436471,4.240446,3.926045,14.850323,0,5.617,85,false,5,108,0.3,0,3.4,0.9,2.4
3936,99.9,122.1,1.436471,4.240446,3.926045,14.850323,0,5.617,85,false,5,108,0.3,0,2.2,0.9,2.4
3811,99.9,122.1,1.436471,4.240446,3.926045,14.850323,0,5.617,85,false,5,108,0.3,0,2.4,0.9,2.4
3711,99.91,122.05,1.435882,4.185021,3.949838,14.419012,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,3.7
842,49.63,121.92,0.151642,1.362749,1.182427,4.02952,0,14.7602,804,false,1,118,0.5,0,2.8,0.4,2
3946,99.91,121.9,1.434118,4.181106,3.944984,14.400901,0,5.5805,85,false,5,108,0.3,0,2.4,0.8,3.8
2850,99.91,121.9,1.434118,4.181106,3.944984,14.400901,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,3.8
1701,53.54,121.76,0.224649,1.542965,1.039085,5.291561,0,16.575,542,false,1,110,0.6,0,1.6,0.7,2.4
3643,99.9,121.75,1.432353,4.231157,3.914791,14.804828,0,5.617,85,false,5,108,0.3,0,3.2,0.9,2.5
3683,99.9,121.75,1.432353,4.231157,3.914791,14.804828,0,5.617,85,false,5,108,0.3,0,2.8,0.9,2.5
1459,74.24,121.72,0.882029,1.867569,1.220373,7.448509,0,18.577,138,true,5,116,1,0,3.4,0.9,2.9
3477,99.9,121.67,1.431412,4.167665,3.90093,14.80047,0,5.6336,85,false,5,108,0.3,0,2.2,1,2.3
2512,53.49,121.66,0.224465,1.54252,1.037347,5.286854,0,16.5891,542,false,1,110,0.6,0,2.2,0.7,3.6
2064,73.81,121.57,0.682978,1.707378,1.313986,8.010463,0,17.8507,178,true,5,100,0.9,1,3.8,0.7,2.9
3861,99.9,121.4,1.428235,4.221868,3.903537,14.75865,0,5.617,85,false,5,108,0.3,0,2.6,0.9,2.6
3681,99.9,121.4,1.428235,4.221868,3.903537,14.75865,0,5.617,85,false,5,108,0.3,0,3.4,0.9,2.6
3105,99.9,121.4,1.428235,4.221868,3.903537,14.75865,0,5.617,85,false,5,108,0.3,0,2.2,0.9,2.6
3801,99.9,121.37,1.427882,4.159854,3.891311,14.762036,0,5.6336,85,false,5,108,0.3,0,3.4,1,2.4
3630,99.9,121.37,1.427882,4.159854,3.891311,14.762036,0,5.6336,85,false,5,108,0.3,0,3.8,1,2.4
3802,99.9,121.25,1.426471,4.164144,3.923948,14.85786,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2
2073,76.51,121.23,0.878478,1.903286,1.275702,7.458977,0,17.6912,138,true,5,116,1,0,2.8,0.7,4
2194,74.99,121.15,0.871583,1.934151,1.234084,7.652951,0,18.2581,139,true,5,116,1,0,1.2,0.3,3.9
3762,99.9,120.9,1.422353,4.15501,3.912621,14.814868,0,5.5805,85,false,5,108,0.3,0,2.8,0.8,2.1
3200,99.9,120.9,1.422353,4.15501,3.912621,14.814868,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.1
1601,66.64,120.71,1.149619,1.644337,1.134066,4.559805,0,14.8305,105,true,6,118,1,0,1,0.6,2
3963,99.9,120.7,1.42,4.203291,3.881029,14.677368,0,5.617,85,false,5,108,0.3,0,2.8,0.9,2.8
3850,99.9,120.67,1.419647,4.14163,3.868868,14.670404,0,5.6336,85,false,5,108,0.3,0,2.8,1,2.6
1660,75.47,120.66,0.874348,1.882405,1.243918,7.416294,0,18.0626,138,true,5,116,1,0,1,0.8,3.6
3466,99.9,120.55,1.418235,4.145877,3.901294,14.771173,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.2
3877,99.9,120.27,1.414941,4.131216,3.856044,14.625549,0,5.6336,85,false,5,108,0.3,0,3.8,1,2.7
3954,99.9,120.15,1.413529,4.135438,3.88835,14.720384,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.3
3701,99.9,120,1.411765,4.184713,3.858521,14.52469,0,5.617,85,false,5,108,0.3,0,1.2,0.9,3
3677,99.9,119.85,1.41,4.12761,3.878641,14.681701,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.4
3924,99.9,119.7,1.408235,4.176752,3.848875,14.484078,0,5.617,85,false,5,108,0.3,0,2.8,0.9,3.1
3723,99.9,119.7,1.408235,4.176752,3.848875,14.484078,0,5.617,85,false,5,108,0.3,0,2.2,0.9,3.1
3155,99.9,119.57,1.406706,4.112991,3.833601,14.476958,0,5.6336,85,false,5,108,0.3,0,3.4,1,2.9
2875,99.9,119.57,1.406706,4.112991,3.833601,14.476958,0,5.6336,85,false,5,108,0.3,0,2.2,1,2.9
3989,99.9,119.5,1.405882,4.118476,3.867314,14.635938,0,5.5805,85,false,5,108,0.3,0,2.8,0.8,2.5
1722,99.9,119.5,1.405882,4.118476,3.867314,14.635938,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.5
1902,75.27,119.28,0.864348,1.872312,1.229691,7.332087,0,18.0626,138,true,5,116,1,0,3.4,0.8,3.9
3684,99.9,118.75,1.397059,4.098904,3.843042,14.544268,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.7
3497,99.9,118.45,1.393529,4.091075,3.833333,14.507556,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.8
3412,99.9,118.05,1.388824,4.080637,3.820388,14.395403,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,2.9
2608,74.26,117.91,0.595505,1.678345,1.803733,9.943897,0,12.6392,198,true,5,102,0.9,1,1.8,0.6,2.1
3955,99.9,117.75,1.385294,4.072808,3.81068,14.35506,0,5.5805,85,false,5,108,0.3,0,2.8,0.8,3
3351,99.9,117.75,1.385294,4.072808,3.81068,14.35506,0,5.5805,85,false,5,108,0.3,0,3.4,0.8,3
1334,71.23,117.09,1.207113,1.688765,1.135253,4.786859,0,14.5106,97,true,6,116,1,0,1,0.6,2.6
2996,99.88,116.84,1.442469,4.634215,3.771465,19.81579,0,5.5929,81,false,5,106,0.3,0,3.4,0.4,1.7
3311,99.88,116.59,1.439383,4.626439,3.763396,18.837621,0,5.5929,81,false,5,106,0.3,0,2.4,0.4,3.7
2504,99.88,116.44,1.437531,4.621773,3.758554,18.8131,0,5.5929,81,false,5,106,0.3,0,3.4,0.4,3.8
1866,68.16,116.4,0.431111,2.26825,1.501548,9.35154,0,14.5504,270,false,1,80,0.6,0,3.2,0.2,2.2
3134,99.88,116.24,1.435062,4.615552,3.752098,18.780098,0,5.5929,81,false,5,106,0.3,0,3.4,0.4,3.9
1907,68.11,116.1,0.43,2.264981,1.497678,9.329667,0,14.5504,270,false,1,80,0.6,0,2.2,0.2,2.9
1264,65.49,115.94,1.10419,1.618875,1.089252,4.372662,0,14.9297,105,true,6,118,1,0,1,0.6,2.6
3819,67.89,115.51,0.316466,2.109393,1.490067,9.710608,0,14.5422,365,false,1,80,0.5,1,2.4,0.2,2.6
3803,98.05,114.97,0.792897,1.860941,3.087272,10.57319,0,7.448,145,true,5,98,1,0,3.4,0.8,2.5
3456,99.87,114.04,1.407901,4.547123,3.681085,19.328709,0,5.5929,81,false,5,106,0.3,0,2.4,0.4,2.5
4424,96.01,113.96,0.897323,1.754452,2.618566,6.775978,0,6.6542,127,true,5,112,0.8,0,1,1,1.5
2798,95.96,113.7,0.895276,1.752731,2.612592,6.761557,0,6.6569,127,true,5,112,0.8,0,2.8,1,1.6
3022,99.87,113.69,1.40358,4.536236,3.669787,19.264139,0,5.5929,81,false,5,106,0.3,0,3.4,0.4,2.6
3389,99.79,113.18,1.41475,4.340614,3.397778,19.036861,0,6.0142,80,false,5,106,0.3,0,3.4,0.6,1.7
4249,95.83,113.03,0.89,1.748295,2.597197,6.724179,0,6.6637,127,true,5,112,0.8,0,3.4,1,1.8
2730,99.86,112.59,1.39,4.502022,3.63428,18.976648,0,5.5929,81,false,5,106,0.3,0,3.4,0.4,2.9
3384,99.86,112.29,1.386296,4.492691,3.624597,18.920376,0,5.5929,81,false,5,106,0.3,0,3.4,0.4,3
3416,99.86,112.09,1.383827,4.413216,3.644018,18.624622,0,5.5529,81,false,5,106,0.3,0,2.4,0.3,3.8
4231,95.54,111.62,0.878898,1.738961,2.564798,6.64547,0,6.6781,127,true,5,112,0.8,0,2.6,1,2.3
3242,99.86,110.64,1.365926,4.469426,3.620419,19.349125,0,5.5163,81,false,5,106,0.3,0,1.6,0.2,2.5
4203,95.29,110.47,0.869843,1.731347,2.538373,6.581179,0,6.6899,127,true,5,112,0.8,0,3.4,1,2.7
2627,95.23,110.21,0.867795,1.729626,2.532399,6.5666,0,6.6926,127,true,5,112,0.8,0,2.8,1,2.8
4357,71.88,110.05,0.558629,1.533576,1.416345,6.783006,0,15.54,197,true,5,96,0.8,0,1.8,0.9,1.5
4356,71.88,110.05,0.558629,1.533576,1.416345,6.783006,0,15.54,197,true,5,96,0.8,0,4,0.9,1.5
4308,71.88,110.05,0.558629,1.533576,1.416345,6.783006,0,15.54,197,true,5,96,0.8,0,2.6,0.9,1.5
4252,71.88,110.05,0.558629,1.533576,1.416345,6.783006,0,15.54,197,true,5,96,0.8,0,3.4,0.9,1.5
2437,95.16,109.92,0.865512,1.727706,2.525735,6.550447,0,6.6956,127,true,5,112,0.8,0,2.8,1,2.9
2001,89.91,109.59,0.550704,3.175268,2.288847,14.758627,0,9.2026,199,false,1,80,0.7,0,3.2,0.8,1.5
2015,90.63,109.31,0.549296,3.145858,2.282999,14.501801,0,9.2029,199,false,1,80,0.7,0,1.8,0.9,2.1
1519,90.63,109.31,0.549296,3.145858,2.282999,14.501801,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,2.1
4331,71.57,109.17,0.554162,1.529309,1.405019,6.732555,0,15.54,197,true,5,96,0.8,0,3.4,0.9,1.9
2434,90.6,109.13,0.548392,3.142324,2.27924,14.479684,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,2.4
4182,71.47,108.87,0.55264,1.527855,1.401158,6.714616,0,15.54,197,true,5,96,0.8,0,3.4,0.9,2
2646,90.49,108.53,0.545377,3.130546,2.266708,14.395347,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,3.6
2597,90.48,108.43,0.544874,3.128583,2.26462,14.380456,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,3.7
2110,90.45,108.29,0.544171,3.125834,2.261696,14.355199,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,3.9
2125,90.45,108.29,0.544171,3.125834,2.261696,14.355199,0,9.2029,199,false,1,80,0.7,0,3.6,0.9,4
2544,90.27,107.33,0.539347,3.056524,2.241646,14.170613,0,9.2034,199,false,1,80,0.7,0,3.6,1,3.5
2369,88.56,107.03,1.845345,10.837316,1.832392,11.227017,0,9.7638,58,false,5,108,0.5,1,3.8,0.7,1.9
2152,88.56,107.03,1.845345,10.837316,1.832392,11.227017,0,9.7638,58,false,5,108,0.5,1,3.8,0.7,2.6
2268,88.54,106.95,1.843966,10.758212,1.831022,10.954668,0,9.7651,58,false,5,108,0.5,1,4,0.3,2.3
2181,88.45,106.59,1.837759,10.416078,1.824859,10.913719,0,9.771,58,false,5,108,0.5,1,4,0.7,3.8
2131,88.42,106.49,1.836034,10.324869,1.823147,10.901105,0,9.7726,58,false,5,108,0.5,1,4,0.8,1.5
4268,70.57,106.23,0.539239,1.515055,1.367181,6.562075,0,15.54,197,true,5,96,0.8,0,2.6,0.9,3.1
3408,99.81,104.89,1.234,3.30325,3.4155,13.45617,0,5.5459,85,false,5,108,0.3,0,2.6,0.7,1.7
2940,99.81,104.49,1.229294,3.294466,3.402475,12.90403,0,5.5459,85,false,5,108,0.3,0,3.4,0.7,3.8
2245,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.7
2242,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.6
2207,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.3
2098,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.8
2114,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.8
1829,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.4
1551,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,2.2
1434,87.75,103.96,1.792414,9.810169,1.779832,11.347094,0,9.8142,58,false,5,108,0.5,1,3.6,0.2,3.1
2333,87.73,103.9,1.791379,9.76054,1.778805,11.339853,0,9.8152,58,false,5,108,0.5,1,3.6,0.3,2.2
1749,84.2,103.86,0.52191,2.977909,2.169173,14.622435,0,9.2022,199,false,1,80,0.7,0,2,0.7,2.1
1135,49.19,103.69,0.113945,1.382549,1.005333,4.937128,0,14.666,910,false,1,112,0.5,1,1.4,0.6,2.4
2055,84.15,103.61,0.520653,2.973148,2.163952,14.589816,0,9.2022,199,false,1,80,0.7,0,2.6,0.7,2.6
2344,87.63,103.54,1.785172,9.472995,1.772642,11.296312,0,9.8211,58,false,5,108,0.5,1,3.6,0.7,2.9
2359,87.63,103.54,1.785172,9.472995,1.772642,11.296312,0,9.8211,58,false,5,108,0.5,1,3.6,0.7,2.3
2288,87.63,103.54,1.785172,9.472995,1.772642,11.296312,0,9.8211,58,false,5,108,0.5,1,3.6,0.7,2.1
1874,87.63,103.54,1.785172,9.472995,1.772642,11.296312,0,9.8211,58,false,5,108,0.5,1,3.6,0.7,2.2
1933,84.11,103.45,0.519849,2.970101,2.16061,14.568888,0,9.2022,199,false,1,80,0.7,0,2.6,0.7,2.8
1642,84.11,103.44,0.519799,2.96991,2.160401,14.567583,0,9.2022,199,false,1,80,0.7,0,2.6,0.7,2.9
2132,87.61,103.44,1.783448,9.396104,1.77093,11.28274,0,9.8227,58,false,5,108,0.5,1,3.6,0.8,2.8
2012,87.61,103.44,1.783448,9.396104,1.77093,11.28274,0,9.8227,58,false,5,108,0.5,1,3.6,0.8,1.7
1646,87.61,103.44,1.783448,9.396104,1.77093,11.28274,0,9.8227,58,false,5,108,0.5,1,3.6,0.8,3.7
2020,84.1,103.39,0.519548,2.968958,2.159357,14.555302,0,9.2022,199,false,1,80,0.7,0,2,0.7,3
2459,87.58,103.34,1.781724,9.320451,1.769218,11.27077,0,9.8244,58,false,5,108,0.5,1,3.6,0.9,3.9
2304,87.56,103.26,1.780345,9.2608,1.767848,11.261185,0,9.8257,58,false,5,108,0.5,1,3.6,1,3.6
3845,99.79,103.14,1.213412,3.264822,3.358515,13.228038,0,5.5459,85,false,5,108,0.3,0,3.2,0.7,2.2
3244,99.79,103.14,1.213412,3.264822,3.358515,13.228038,0,5.5459,85,false,5,108,0.3,0,3.4,0.7,2.2
2578,84.04,103.13,0.518241,2.964007,2.153926,14.515493,0,9.2022,199,false,1,80,0.7,0,4,0.7,3.5
1842,84.04,103.13,0.518241,2.964007,2.153926,14.515493,0,9.2022,199,false,1,80,0.7,0,2.8,0.7,3.5
2234,84.03,103.08,0.51799,2.963055,2.152882,14.508962,0,9.2022,199,false,1,80,0.7,0,2.6,0.7,3.6
1185,60.88,101.55,0.220761,1.603243,1.282683,7.649738,0,12.0228,460,false,1,120,0.7,0,3.4,0.9,3.6
3938,99.77,101.34,1.192235,3.225296,3.283863,12.992232,0,5.1337,85,false,5,108,0.3,0,2.6,0.7,2.7
2485,88.77,101.09,1.742931,9.279279,1.842355,11.866193,0,9.2556,58,false,5,106,0.5,1,3.6,0.4,2.5
2258,86.95,100.99,1.741207,8.674012,1.728985,11.474764,0,9.8634,58,false,5,108,0.5,1,3.4,0.7,2.2
2188,86.95,100.99,1.741207,8.674012,1.728985,11.474764,0,9.8634,58,false,5,108,0.5,1,3.4,0.7,3.5
2261,88.67,100.73,1.736724,9.013524,1.835794,11.817902,0,9.2612,58,false,5,106,0.5,1,3.6,0.8,1.7
3987,99.72,100.64,1.184,3.209925,3.188847,12.844548,0,5.2501,85,false,5,108,0.3,0,3.2,0.7,2.9
3473,99.69,100.34,1.180471,3.203338,3.149404,12.802938,0,5.3,85,false,5,108,0.3,0,2.2,0.7,3
3354,99.69,100.34,1.180471,3.203338,3.149404,12.802938,0,5.3,85,false,5,108,0.3,0,2.8,0.7,3
3131,99.69,100.34,1.180471,3.203338,3.149404,12.802938,0,5.3,85,false,5,108,0.3,0,3.4,0.7,3
2040,86.71,100.12,1.726207,7.187886,1.71409,10.317867,0,9.8779,58,false,5,108,0.5,0,3.6,0.3,2.2
1867,86.71,100.12,1.726207,7.187886,1.71409,10.317867,0,9.8779,58,false,5,108,0.5,0,3.6,0.3,2.3
3119,86.6,99.69,1.718793,7.001806,1.706728,10.268955,0,9.8851,58,false,5,108,0.5,0,1.4,0.4,4
2355,86.6,99.69,1.718793,7.001806,1.706728,10.268955,0,9.8851,58,false,5,108,0.5,0,2.2,0.4,2.8
2250,86.6,99.69,1.718793,7.001806,1.706728,10.268955,0,9.8851,58,false,5,108,0.5,0,3.2,0.4,1.9
2077,86.6,99.69,1.718793,7.001806,1.706728,10.268955,0,9.8851,58,false,5,108,0.5,0,2.2,0.4,1.7
1725,86.6,99.69,1.718793,7.001806,1.706728,10.268955,0,9.8851,58,false,5,108,0.5,0,3.2,0.4,2.6
2401,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,4,0.7,4
2441,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.4,0.7,3.7
2363,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.2,0.7,3.6
2321,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.2,0.7,2.8
2243,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.2,0.7,2.4
2251,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.2,0.7,2.7
2189,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.4,0.7,3.9
2117,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.2,0.7,3.5
1942,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.2,0.7,1.5
1901,86.33,98.69,1.701552,6.604202,1.689608,10.062606,0,9.9018,58,false,5,108,0.5,0,3.4,0.7,2.2
4121,87.34,98.08,0.645263,1.734737,1.947191,10.281063,0,9.7677,152,true,5,98,1,1,2.6,0.4,2.6
1032,60.32,95.92,0.189941,1.603612,1.223625,9.822033,0,11.8398,505,false,1,120,0.7,1,2.8,0.7,3.1
2331,87.2,95.55,1.647414,8.227685,1.741389,11.695601,0,9.3429,58,false,5,108,0.5,1,3.2,0.4,3.8
3833,99.8,95.36,1.083636,3.031097,3.400856,14.918316,0,5.0624,88,false,5,108,0.3,0,3.2,0.2,1.7
3807,99.8,95.36,1.083636,3.031097,3.400856,14.918316,0,5.0624,88,false,5,108,0.3,0,2.4,0.2,1.7
2785,99.8,95.36,1.083636,3.031097,3.400856,14.918316,0,5.0624,88,false,5,108,0.3,0,2.2,0.2,1.7
3797,99.8,95.11,1.080795,3.025772,3.39194,14.268381,0,5.0624,88,false,5,108,0.3,0,2.6,0.2,3.7
3224,99.79,94.96,1.079091,3.022577,3.386591,14.245708,0,5.0624,88,false,5,108,0.3,0,2.2,0.2,3.8
640,59.65,94.68,0.187485,1.591196,1.197117,9.694819,0,11.9475,505,false,1,120,0.7,1,2.8,0.8,2.8
3896,99.78,94.54,1.074318,2.964672,3.356053,14.787559,0,5.0863,88,false,5,108,0.3,0,3,0.3,1.6
3731,99.78,94.54,1.074318,2.964672,3.356053,14.787559,0,5.0863,88,false,5,108,0.3,0,3.2,0.3,1.6
3444,99.78,94.54,1.074318,2.964672,3.356053,14.787559,0,5.0863,88,false,5,108,0.3,0,2.6,0.3,1.6
3746,99.79,94.31,1.071705,3.008733,3.363409,14.751404,0,5.0624,88,false,5,108,0.3,0,2.2,0.2,2
1398,67.97,94.2,0.327083,1.964769,1.369783,8.997034,0,10.8199,288,false,1,94,0.7,0,2,1,3.5
3874,99.78,94.19,1.070341,2.957398,3.343628,14.728447,0,5.0863,88,false,5,108,0.3,0,2.2,0.3,1.7
3890,99.78,94.19,1.070341,2.957398,3.343628,14.128839,0,5.0863,88,false,5,108,0.3,0,3.4,0.3,3.6
3507,99.78,94.19,1.070341,2.957398,3.343628,14.728447,0,5.0863,88,false,5,108,0.3,0,3.4,0.3,1.7
3383,99.78,94.19,1.070341,2.957398,3.343628,14.128839,0,5.0863,88,false,5,108,0.3,0,2.6,0.3,3.6
314,0.2,93.97,9.397,4.071919,2.561887,1.007653,0,6.686,10,true,30,120,0.8,0,1.6,0.2,4
3717,99.78,93.96,1.067727,3.001278,3.350927,14.697207,0,5.0624,88,false,5,108,0.3,0,2.2,0.2,2.1
3578,99.78,93.96,1.067727,3.001278,3.350927,14.697207,0,5.0624,88,false,5,108,0.3,0,3.4,0.2,2.1
3286,99.77,93.79,1.065795,2.949086,3.329428,14.06434,0,5.0863,88,false,5,108,0.3,0,3.4,0.3,3.8
3966,99.77,93.49,1.062386,2.942851,3.318779,14.018638,0,5.0863,88,false,5,108,0.3,0,3.4,0.3,4
3710,99.76,93.32,1.060455,2.891366,3.292872,13.67502,0,5.1172,88,false,5,108,0.3,0,2.6,0.4,3.4
1324,59.97,93.27,0.184693,1.596317,1.205818,9.932234,0,11.6691,505,false,1,120,0.7,1,2.8,0.3,2
4390,62.57,93.22,0.456961,1.430936,1.085215,6.377501,0,17.18,204,true,5,94,0.8,0,2.6,0.9,1.5
3653,99.75,93.12,1.058182,2.887313,3.285815,13.646499,0,5.1172,88,false,5,108,0.3,0,2.6,0.4,3.5
3708,99.75,92.97,1.056477,2.884272,3.280522,14.197857,0,5.1172,88,false,5,108,0.3,0,2.6,0.4,1.7
3662,99.75,92.97,1.056477,2.884272,3.280522,14.197857,0,5.1172,88,false,5,108,0.3,0,2.2,0.4,1.7
3561,99.75,92.97,1.056477,2.884272,3.280522,14.197857,0,5.1172,88,false,5,108,0.3,0,2.8,0.4,1.7
3644,99.76,92.79,1.054432,2.928304,3.29393,14.507471,0,5.0863,88,false,5,108,0.3,0,3.2,0.3,2.1
3996,99.74,92.57,1.051932,2.876165,3.266408,13.562075,0,5.1172,88,false,5,108,0.3,0,3.2,0.4,3.8
2210,99.74,92.57,1.051932,2.876165,3.266408,13.562075,0,5.1172,88,false,5,108,0.3,0,3.4,0.4,3.8
3992,99.73,91.92,1.044545,2.862991,3.243472,14.034989,0,5.1172,88,false,5,108,0.3,0,3.4,0.4,2
2843,99.72,91.57,1.040568,2.855898,3.231122,13.982049,0,5.1172,88,false,5,108,0.3,0,3.4,0.4,2.1
2752,99.73,91.39,1.038523,2.89921,3.244231,14.283089,0,5.0863,88,false,5,108,0.3,0,3.4,0.3,2.5
1617,57.58,90.36,0.174104,1.552728,1.121231,9.529557,0,12.2643,519,false,1,118,0.7,1,2.8,0.8,2.8
3884,99.64,89.94,1.022045,2.869077,3.093911,13.989307,0,4.8147,88,false,5,108,0.3,0,3.4,0.3,2.9
2631,99.66,89.82,1.020682,2.82043,3.120917,13.706382,0,4.7682,88,false,5,108,0.3,0,3.4,0.4,2.6
3263,99.45,89.5,1.028736,2.767727,2.941176,13.113074,0,5.4948,87,false,5,108,0.3,0,2.2,0.5,3.7
2845,99.61,89.42,1.016136,2.812323,3.064428,13.649826,0,4.8345,88,false,5,108,0.3,0,3.4,0.4,2.7
3260,99.44,89.35,1.027011,2.764764,2.936247,13.090937,0,5.4948,87,false,5,108,0.3,0,2.2,0.5,3.8
3678,99.57,89.12,1.012727,2.806242,3.023066,13.604577,0,4.8842,88,false,5,108,0.3,0,3.4,0.4,2.8
1846,71.6,88.95,0.417606,2.644481,1.625548,14.533113,0,10.4667,213,false,1,84,0.7,1,2.2,0.8,2.9
1113,71.54,88.72,0.416526,2.632683,1.621345,14.498131,0,10.4667,213,false,1,84,0.7,1,2.2,0.9,2.7
1251,71.53,88.7,0.416432,2.632315,1.62098,14.495094,0,10.4667,213,false,1,84,0.7,1,2.2,0.9,3
3686,99.44,88.64,1.007273,2.842062,2.91867,13.768033,0,5.0301,88,false,5,108,0.3,0,2.8,0.3,3.3
