Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpRiskPercent,InpUseDailyFilter,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
6996,10093.95,93.95,0.894762,1.84892,2.806991,7.512618,0,0.3331,105,2,16385,4,7,28,60,250,250,700,true,400,100,0.5,true,true,false,31,20,false,17,20,false
3549,10051.66,51.66,0.748696,1.848833,1.206727,9.836707,0,0.4246,69,2,30,4,6,26,45,250,300,400,true,250,100,0.5,false,true,false,49,23,false,6,30,false
9083,10122.1,122.1,0.767925,1.848624,2.375024,8.880977,0,0.506,159,2,16385,4,7,30,60,250,250,500,true,300,100,0.3,false,true,false,31,20,false,8,10,false
7203,10093.77,93.77,0.919314,1.847907,2.810009,7.272388,0,0.3321,102,2,16385,4,6,30,60,250,300,900,true,400,100,0.5,true,true,false,30,20,false,8,10,false
2282,10031.13,31.13,0.648542,1.847767,1.790109,8.158096,0,0.1732,48,2,30,5,8,26,35,150,300,700,true,400,250,0.3,true,true,true,31,26,true,8,20,true
8896,10121.72,121.72,0.795556,1.846042,2.838619,8.176569,0,0.4223,153,2,16385,4,6,30,60,250,250,500,true,300,200,0.3,false,true,false,31,20,false,8,20,false
8392,10121.72,121.72,0.795556,1.846042,2.838619,8.176569,0,0.4223,153,2,16385,4,6,30,60,250,250,500,true,300,200,0.3,false,true,false,31,20,false,17,20,false
2044,10055.6,55.6,0.330952,1.845499,3.100948,13.540534,0,0.1782,168,1,16385,1,5,24,60,150,200,600,true,100,100,0.4,true,false,true,65,20,true,17,40,false
4143,10075.9,75.9,0.683784,1.8454,2.008468,6.981941,0,0.3768,111,1,16385,1,6,26,50,200,250,300,true,400,200,0.3,true,false,false,36,26,true,17,40,true
7941,10051.38,51.38,0.744638,1.844649,1.524629,7.028865,0,0.3345,69,2,16385,4,6,30,60,250,250,700,true,350,250,0.3,false,true,false,31,26,true,17,20,false
8569,10121.49,121.49,0.764088,1.84456,2.349449,8.913461,0,0.5089,159,2,16385,4,8,30,60,250,250,800,true,300,100,0.3,false,true,false,31,20,false,8,40,false
8263,10121.49,121.49,0.764088,1.84456,2.349449,8.913461,0,0.5089,159,2,16385,4,8,30,60,250,250,800,true,300,100,0.3,false,true,false,31,20,false,8,10,false
7507,10061.22,61.22,0.644421,1.843483,1.739205,7.528086,0,0.3489,95,1,16385,1,12,24,55,200,250,600,true,150,250,0.1,false,true,false,30,26,true,18,10,false
8629,10128.1,128.1,0.821154,1.843096,2.956381,8.517336,0,0.4265,156,2,16385,4,6,30,60,250,250,800,true,400,100,0.3,false,true,false,31,20,false,17,20,false
9007,10082.87,82.87,0.812451,1.842774,1.753491,9.300395,0,0.4665,102,2,16385,4,6,30,60,250,250,700,true,300,150,0.3,false,true,false,36,23,false,8,10,false
5906,10077.17,77.17,0.627398,1.842008,1.93992,8.16474,0,0.3937,123,2,16385,4,8,28,45,250,250,600,true,150,150,0.5,true,true,false,31,20,false,8,10,false
5159,10077.2,77.2,0.804167,1.841784,2.360135,7.62719,0,0.3239,96,2,16385,4,10,26,50,250,250,500,true,400,200,0.5,true,true,false,31,20,false,17,20,false
7035,10057.51,57.51,0.833478,1.841281,1.45154,9.281769,0,0.393,69,2,16385,4,8,28,60,250,250,700,true,400,100,0.3,false,true,false,31,26,true,17,20,false
6533,10057.51,57.51,0.833478,1.841281,1.45154,9.281769,0,0.393,69,2,16385,4,8,28,60,250,250,800,true,400,100,0.3,false,true,false,31,26,true,17,20,false
6055,10057.51,57.51,0.833478,1.841281,1.45154,9.281769,0,0.393,69,2,16385,4,8,28,60,250,250,800,true,400,100,0.3,false,true,false,31,26,true,18,10,false
787,10013.08,13.08,0.726667,1.840617,0.242942,0.388392,0,0.5361,18,0,16385,1,14,18,60,300,200,400,false,400,150,0.4,true,false,true,46,23,true,20,40,false
3395,10049.32,49.32,0.714783,1.840348,2.283333,8.157995,0,0.2152,69,2,30,4,6,26,50,200,300,500,true,100,300,0.3,false,true,true,30,26,true,18,10,false
2583,10035.65,35.65,0.594167,1.839614,1.652758,12.767986,0,0.2151,60,2,16385,5,10,26,60,200,250,500,true,200,100,0.5,false,true,false,49,23,false,6,30,false
8755,10127.42,127.42,0.801384,1.839505,3.034532,8.382847,0,0.4134,159,2,16385,4,6,30,60,250,250,500,true,350,100,0.1,false,true,false,30,20,false,8,40,false
8253,10127.42,127.42,0.801384,1.839505,3.034532,8.382847,0,0.4134,159,2,16385,4,6,30,60,250,250,500,true,350,100,0.1,false,true,false,30,20,false,8,10,false
8224,10127.42,127.42,0.801384,1.839505,3.034532,8.382847,0,0.4134,159,2,16385,4,6,30,60,250,250,500,true,350,100,0.1,false,true,false,30,20,false,17,20,false
3265,10044.66,44.66,0.676667,1.838843,1.354154,6.231954,0,0.3273,66,2,16385,4,8,28,60,250,200,600,true,350,300,0.3,false,true,true,30,23,true,5,30,false
6431,10120.62,120.62,0.788366,1.838396,2.812966,7.934664,0,0.4223,153,2,16385,4,6,30,60,250,250,500,true,300,200,0.1,false,true,false,30,20,false,8,40,false
1649,10037.55,37.55,0.894048,1.83817,1.445343,9.432398,0,0.2591,42,0,30,1,12,24,45,300,250,1000,true,200,250,0.1,false,true,true,78,20,false,10,40,false
7285,10057.83,57.83,0.74141,1.838116,1.750303,7.053945,0,0.328,78,2,30,4,6,16,60,250,250,700,true,400,100,0.3,false,true,false,31,29,false,20,10,true
6493,10050.8,50.8,0.769697,1.838007,1.567417,8.816492,0,0.3217,66,2,16385,4,8,28,60,250,250,500,true,300,200,0.3,false,true,true,30,26,true,18,10,false
4318,10050.8,50.8,0.769697,1.838007,1.567417,8.816492,0,0.3217,66,2,16385,4,8,28,60,250,250,500,true,300,200,0.3,false,true,true,30,26,true,17,10,false
2832,10037.98,37.98,0.904286,1.837856,1.489412,8.97434,0,0.2537,42,2,16385,5,14,20,55,250,400,600,true,300,200,0.3,true,true,true,31,26,true,19,10,false
6211,10073.95,73.95,0.648684,1.83777,2.266319,7.666269,0,0.3247,114,2,16385,4,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,8,10,false
9082,10127.12,127.12,0.83085,1.837418,3.115686,9.481071,0,0.4016,153,2,16385,4,6,30,60,250,250,700,true,300,150,0.3,false,true,false,32,20,false,17,20,false
9070,10127.12,127.12,0.83085,1.837418,3.115686,9.481071,0,0.4016,153,2,16385,4,6,30,60,250,250,700,true,300,150,0.3,false,true,false,32,20,false,8,10,true
9052,10127.12,127.12,0.83085,1.837418,3.115686,9.481071,0,0.4016,153,2,16385,4,6,30,60,250,250,700,true,300,150,0.3,false,true,false,32,20,false,8,10,false
4338,10071.92,71.92,0.647928,1.837155,2.939109,6.670644,0,0.2437,111,1,16385,1,11,26,50,250,300,500,true,100,300,0.2,true,false,false,65,20,true,17,40,false
8674,10127.04,127.04,0.798994,1.837001,3.025482,8.532234,0,0.4134,159,2,16385,4,6,30,60,250,250,600,true,350,100,0.3,false,true,false,31,20,false,17,20,false
8177,10127.04,127.04,0.798994,1.837001,3.025482,8.532234,0,0.4134,159,2,16385,4,6,30,60,250,250,600,true,350,100,0.3,false,true,false,31,20,false,8,10,false
4862,10071.07,71.07,0.696765,1.836905,1.907919,7.181369,0,0.369,102,2,16385,4,8,26,50,250,250,500,true,150,250,0.5,true,true,false,31,20,false,8,10,false
4939,10044.25,44.25,0.776316,1.836642,1.324057,9.069142,0,0.3319,57,2,30,3,8,28,60,250,250,500,true,300,150,0.4,false,true,false,35,26,true,15,40,true
8595,10122.54,122.54,0.742667,1.836565,2.841178,9.238574,0,0.4245,165,2,16385,4,6,30,60,200,250,500,true,350,100,0.3,false,true,false,31,20,false,8,10,false
5677,10072.02,72.02,0.800222,1.836081,2.635199,8.605018,0,0.2711,90,2,16385,4,11,24,55,200,250,500,true,400,150,0.4,true,true,true,31,20,false,8,10,false
8716,10127.01,127.01,0.814167,1.835922,2.99764,8.272231,0,0.4171,156,2,16385,4,6,30,60,250,250,700,true,400,100,0.1,false,true,false,30,20,false,8,10,false
8432,10127.01,127.01,0.814167,1.835922,2.99764,8.272231,0,0.4171,156,2,16385,4,6,30,60,250,250,700,true,400,100,0.1,false,true,false,30,20,false,8,20,false
8461,10127.01,127.01,0.814167,1.835922,2.99764,8.272231,0,0.4171,156,2,16385,4,6,30,60,250,250,700,true,400,100,0.1,false,true,false,30,20,false,8,40,false
7239,10127.01,127.01,0.814167,1.835922,2.99764,8.272231,0,0.4171,156,2,16385,4,6,30,60,250,250,700,true,400,100,0.1,false,true,false,30,20,false,17,20,false
4500,10044.38,44.38,0.778596,1.835782,1.703647,10.025949,0,0.2588,57,2,16385,4,13,16,60,250,250,500,true,300,100,0.3,true,true,true,31,26,true,18,10,false
6864,10086.28,86.28,0.871515,1.833623,2.492201,7.733931,0,0.3447,99,2,16385,4,10,26,60,250,250,700,true,350,100,0.5,true,true,false,31,20,false,17,20,false
6582,10122.24,122.24,0.754568,1.833606,2.746966,9.130458,0,0.4379,162,2,16385,4,6,30,60,200,250,600,true,400,100,0.3,false,true,false,31,20,false,8,10,false
1988,10024.97,24.97,0.640256,1.833166,1.386452,8.355085,0,0.1793,39,0,16385,3,14,24,40,200,200,700,true,350,300,0.1,false,true,true,78,20,false,10,40,false
4024,10063.46,63.46,1.007302,1.833136,1.437373,9.683051,0,0.4374,63,2,30,4,6,26,50,250,500,400,true,400,100,0.5,false,true,false,33,26,true,18,10,false
2086,10064.75,64.75,0.583333,1.83269,2.533255,9.288067,0,0.2552,111,1,16385,1,11,18,40,150,250,300,true,400,250,0.4,true,false,false,72,23,false,16,50,true
9253,10119.79,119.79,0.753396,1.832569,2.330091,8.729332,0,0.506,159,2,16385,4,7,30,60,250,250,700,true,300,100,0.3,false,true,false,31,20,false,8,10,false
9196,10119.79,119.79,0.753396,1.832569,2.330091,8.729332,0,0.506,159,2,16385,4,7,30,60,250,250,700,true,300,100,0.3,false,true,false,31,20,false,17,20,false
9192,10128.65,128.65,0.87517,1.832524,2.348914,8.705983,0,0.5383,147,2,16385,4,7,30,60,300,250,700,true,300,150,0.3,false,true,false,31,20,false,8,10,false
5690,10023.09,23.09,0.481042,1.832072,0.921756,8.398531,0,0.2495,48,1,16385,1,11,24,60,200,250,600,true,150,250,0.3,false,true,false,31,26,true,18,40,true
6648,10069.25,69.25,0.854938,1.831432,2.065931,9.35471,0,0.3321,81,2,16385,4,8,28,60,250,300,700,true,350,100,0.3,false,true,false,31,26,false,8,10,false
8073,10132.4,132.4,0.802424,1.831345,3.219844,8.973312,0,0.4046,165,2,16385,4,5,30,60,250,250,500,true,300,150,0.3,false,true,false,31,20,false,17,30,false
4806,10082.65,82.65,0.834848,1.831322,2.685185,8.233992,0,0.3045,99,2,16385,4,10,26,45,250,250,700,true,400,100,0.5,true,true,false,31,20,false,17,20,false
7202,10060.28,60.28,0.634526,1.830532,1.7125,7.417268,0,0.3489,95,1,16385,1,11,24,55,200,250,600,true,150,250,0.3,false,true,false,31,26,true,18,10,true
5259,10060.28,60.28,0.634526,1.830532,1.7125,7.417268,0,0.3489,95,1,16385,1,11,24,55,200,250,600,true,150,250,0.3,false,true,false,31,26,true,18,10,false
8418,10119.37,119.37,0.750755,1.829823,2.308451,8.557002,0,0.509,159,2,16385,4,8,30,60,250,250,700,true,300,100,0.1,false,true,false,30,20,false,17,20,false
8609,10126.05,126.05,0.808013,1.829604,2.90907,8.208176,0,0.4265,156,2,16385,4,6,30,60,250,250,800,true,400,100,0.1,false,true,false,30,20,false,17,20,false
8678,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,800,true,350,100,0.3,false,true,false,31,20,false,17,20,false
8581,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.3,false,true,false,31,20,false,17,30,false
8501,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.3,false,true,false,31,20,false,17,10,false
8502,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,900,true,350,100,0.3,false,true,false,31,20,false,17,20,false
8518,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.3,false,true,false,31,20,false,8,10,true
8274,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.3,false,true,false,31,20,false,8,20,false
8380,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,800,true,350,100,0.3,false,true,false,31,20,false,8,40,false
7810,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,800,true,350,100,0.3,false,true,false,31,20,false,8,10,true
7597,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,800,true,350,100,0.3,false,true,false,31,20,false,8,10,false
7576,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.3,false,true,false,31,20,false,8,10,false
7093,10125.87,125.87,0.791635,1.829292,2.997618,8.446225,0,0.4134,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.3,false,true,false,31,20,false,17,20,false
4074,10064.05,64.05,0.577027,1.828804,1.90625,11.913033,0,0.3329,111,0,30,1,11,18,40,150,300,600,true,200,150,0.3,false,true,false,31,29,true,8,40,false
6351,10073.97,73.97,0.64886,1.828796,2.228683,7.346467,0,0.3288,114,2,16385,4,9,26,50,250,300,500,true,100,250,0.5,true,true,false,31,20,false,8,10,false
3544,10050.38,50.38,0.475283,1.82821,2.29,10.357221,0,0.2188,106,1,16385,1,7,26,50,250,300,500,true,100,100,0.3,true,true,true,31,26,true,18,10,false
1770,10016.07,16.07,1.339167,1.827924,0.299311,0.1849,0,0.5346,12,2,16385,1,11,26,55,250,300,800,false,250,250,0.2,true,false,false,125,23,true,13,10,false
891,10016.07,16.07,1.339167,1.827924,0.299311,0.1849,0,0.5346,12,2,16385,1,11,26,55,250,300,800,false,250,250,0.2,true,false,false,79,20,true,8,20,false
280,10016.07,16.07,1.339167,1.827924,0.299311,0.1849,0,0.5346,12,2,16385,1,11,26,55,250,300,800,false,500,100,0.2,true,false,false,80,20,true,8,20,false
6702,10079.64,79.64,0.717477,1.827773,1.963995,6.0285,0,0.4039,111,1,16385,1,11,24,55,200,250,800,true,350,300,0.2,true,false,false,129,26,true,6,40,false
1292,10018.69,18.69,0.623,1.826991,1.126582,18.727175,0,0.1653,30,0,30,1,8,26,60,150,200,800,true,300,150,0.3,false,true,true,78,23,true,19,50,true
4436,10050.94,50.94,0.653077,1.826277,2.003146,6.605195,0,0.2526,78,2,16385,4,8,28,60,250,200,600,true,350,250,0.1,true,true,true,20,20,true,17,40,true
5587,10045.16,45.16,0.442745,1.825594,2.096565,14.110421,0,0.2144,102,2,30,3,7,28,50,150,250,900,true,100,100,0.4,true,true,true,45,23,false,10,20,false
5353,10068.1,68.1,0.782759,1.824355,2.285235,7.202811,0,0.2951,87,2,16385,4,8,22,60,300,250,700,true,350,150,0.5,true,true,false,31,23,false,8,10,false
8677,10062.43,62.43,0.800385,1.824158,1.974383,9.869783,0,0.3136,78,2,16385,4,6,30,60,250,250,500,true,300,150,0.1,false,true,false,30,26,true,11,20,false
8658,10062.43,62.43,0.800385,1.824158,1.974383,9.869783,0,0.3136,78,2,16385,4,6,30,60,250,250,500,true,300,150,0.1,false,true,false,30,26,true,8,10,false
8208,10062.43,62.43,0.800385,1.824158,1.974383,9.869783,0,0.3136,78,2,16385,4,6,30,60,250,250,500,true,300,150,0.1,false,true,false,30,26,true,17,30,false
7482,10062.43,62.43,0.800385,1.824158,1.974383,9.869783,0,0.3136,78,2,16385,4,6,30,60,250,250,500,true,300,150,0.1,false,true,false,30,26,true,18,10,false
8285,10124.99,124.99,0.786101,1.823495,2.976661,8.219507,0,0.4135,159,2,16385,4,6,30,60,250,250,600,true,350,100,0.1,false,true,false,30,20,false,8,10,false
5232,10083.98,83.98,0.699833,1.823253,2.071023,6.602853,0,0.4037,120,1,16385,1,11,24,55,200,250,700,true,350,250,0.2,true,false,false,129,26,true,6,40,false
8784,10062.36,62.36,0.799487,1.823234,2.105334,9.546131,0,0.294,78,2,16385,4,6,30,60,250,250,500,true,350,100,0.1,false,true,false,30,26,true,18,10,false
8545,10062.36,62.36,0.799487,1.823234,2.105334,9.546131,0,0.294,78,2,16385,4,6,30,60,250,250,500,true,350,100,0.1,false,true,false,30,26,true,11,20,false
5089,10081.49,81.49,0.577943,1.822882,2.20601,9.315258,0,0.3655,141,2,16385,4,8,28,60,250,200,600,true,150,100,0.5,true,true,false,31,20,false,8,30,false
8542,10128.03,128.03,0.908014,1.822709,2.159022,7.662606,0,0.5831,141,2,16385,4,8,30,60,250,300,700,true,350,150,0.3,false,true,false,31,20,false,8,10,false
5731,10077.34,77.34,0.920714,1.822066,2.434372,6.997219,0,0.3151,84,2,16385,5,10,26,60,300,250,1000,true,350,100,0.5,true,true,false,31,20,false,7,40,false
7277,10090.62,90.62,0.816396,1.821727,2.628953,7.342986,0,0.3428,111,2,16385,4,6,28,60,250,250,500,true,300,150,0.5,true,true,false,30,20,false,8,10,false
4556,10073.46,73.46,0.597236,1.821608,1.748631,7.558933,0,0.4157,123,2,16385,4,8,28,60,250,250,500,true,150,200,0.5,true,true,false,31,20,false,8,10,false
6430,10056.03,56.03,0.812029,1.821554,1.394128,8.313748,0,0.3986,69,2,16385,4,8,28,60,250,300,400,true,200,250,0.3,false,true,false,31,26,true,18,10,false
3508,10088.61,88.61,0.686899,1.820539,2.474448,8.865697,0,0.3565,129,1,16385,1,11,24,60,200,250,600,true,300,150,0.2,true,false,false,129,26,true,18,40,true
4313,10035.03,35.03,0.729792,1.820183,0.978218,9.140236,0,0.3557,48,2,30,4,6,26,50,200,250,300,true,400,100,0.5,true,true,true,17,29,true,9,40,false
7243,10087.31,87.31,0.85598,1.819812,2.662702,7.844155,0,0.3245,102,2,16385,4,8,26,50,250,250,700,true,350,100,0.5,true,true,false,31,20,false,8,10,false
6158,10087.31,87.31,0.85598,1.819812,2.662702,7.844155,0,0.3245,102,2,16385,4,8,26,45,250,250,700,true,350,100,0.5,true,true,false,31,20,false,8,10,false
4582,10055.9,55.9,0.810145,1.819288,1.493854,10.104489,0,0.3711,69,2,16385,4,8,28,60,250,300,400,true,250,150,0.3,false,true,true,30,26,true,18,10,false
5024,10070.55,70.55,0.758602,1.81892,2.841321,8.564361,0,0.2462,93,2,16385,4,6,30,60,200,250,600,true,400,100,0.3,true,true,true,31,20,false,8,10,false
3218,10035.1,35.1,0.557143,1.818754,1.373239,9.517413,0,0.2543,63,1,16385,1,10,26,60,200,250,600,true,200,200,0.5,true,true,true,17,29,true,6,40,false
2502,10022.44,22.44,0.44,1.818082,1.424762,13.203838,0,0.1571,51,1,16385,1,11,26,35,150,150,600,true,350,200,0.4,true,true,true,16,23,true,13,50,true
2635,10066.57,66.57,0.821852,1.817612,2.262746,9.702659,0,0.2916,81,2,30,4,8,20,40,300,300,400,true,250,150,0.3,false,true,true,30,26,true,18,50,false
4678,10062.24,62.24,0.94303,1.817334,1.365811,5.756366,0,0.4531,66,2,30,4,6,26,50,250,500,400,true,400,250,0.2,true,true,true,19,20,true,18,20,false
6456,10096.65,96.65,0.976263,1.816301,2.911145,7.206756,0,0.3303,99,2,16385,4,8,28,60,250,350,500,true,400,100,0.5,true,true,false,31,20,false,8,10,false
8646,10123.82,123.82,0.778742,1.815786,2.948797,8.135619,0,0.4135,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.1,false,true,false,30,20,false,8,20,false
8478,10123.82,123.82,0.778742,1.815786,2.948797,8.135619,0,0.4135,159,2,16385,4,6,30,60,250,250,800,true,350,100,0.1,false,true,false,30,20,false,17,20,false
8462,10123.82,123.82,0.778742,1.815786,2.948797,8.135619,0,0.4135,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.1,false,true,false,30,20,false,17,30,false
8008,10123.82,123.82,0.778742,1.815786,2.948797,8.135619,0,0.4135,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.1,false,true,false,30,20,false,8,10,false
7824,10123.82,123.82,0.778742,1.815786,2.948797,8.135619,0,0.4135,159,2,16385,4,6,30,60,250,250,800,true,350,100,0.1,false,true,false,30,20,false,8,10,false
7656,10123.82,123.82,0.778742,1.815786,2.948797,8.135619,0,0.4135,159,2,16385,4,6,30,60,250,250,700,true,350,100,0.1,false,true,false,30,20,false,17,20,false
8256,10061.79,61.79,0.858194,1.815602,1.502675,9.590169,0,0.4077,72,2,16385,4,8,28,60,250,300,500,true,350,150,0.3,false,true,false,31,26,true,18,10,false
5838,10080.36,80.36,0.765333,1.815093,2.211337,8.097643,0,0.3594,105,2,16385,4,6,30,60,250,250,500,true,300,200,0.3,true,true,false,32,20,false,8,10,false
3715,10074.69,74.69,0.957564,1.814859,1.389323,6.187211,0,0.5318,78,0,16385,1,12,24,40,300,500,400,true,500,200,0.1,false,true,false,30,26,true,18,10,false
4999,10068.99,68.99,0.676373,1.814137,1.85059,6.897955,0,0.3693,102,2,16385,4,8,28,45,250,250,600,true,150,250,0.5,true,true,false,31,20,false,8,10,false
2870,10031.19,31.19,0.415867,1.813935,1.644175,14.318836,0,0.1893,75,2,16385,5,14,20,60,150,200,700,true,100,100,0.1,false,true,false,62,20,false,11,10,false
6445,10049.25,49.25,0.713768,1.813915,1.228792,10.465424,0,0.3974,69,2,30,3,6,26,45,250,500,400,true,200,150,0.4,false,true,false,35,26,true,15,40,true
2193,10051.72,51.72,1.149333,1.813463,1.277037,9.59318,0,0.4037,45,0,16385,1,13,28,45,300,500,500,true,500,200,0.3,false,true,false,47,26,false,14,50,false
1817,10014.36,14.36,0.797778,1.813137,0.272073,0.417263,0,0.5254,18,1,16385,1,11,24,55,200,250,600,false,200,200,0.1,false,false,false,14,20,true,18,50,true
4218,10055.45,55.45,0.840152,1.81305,1.336467,8.70175,0,0.4115,66,2,16385,4,8,28,60,250,300,900,true,350,150,0.3,false,true,true,30,26,true,10,40,true
8381,10017.94,17.94,1.495,1.812868,0.332653,0.196454,0,0.537,12,2,30,1,14,12,35,300,400,900,false,200,150,0.4,true,false,false,132,20,false,6,30,false
4379,10064.07,64.07,0.667396,1.812349,1.956336,8.401802,0,0.3245,96,1,16385,1,11,24,60,200,250,600,true,300,200,0.1,false,true,false,30,26,true,18,10,false
8286,10126.24,126.24,0.876667,1.812251,2.214737,7.86134,0,0.5604,144,2,16385,4,8,30,60,250,350,800,true,300,150,0.3,false,true,false,31,20,false,8,10,false
6560,10064.11,64.11,0.604811,1.81193,1.782814,10.800966,0,0.3568,106,1,16385,1,11,24,55,200,250,500,true,200,150,0.3,false,true,false,15,29,true,19,40,true
2270,10048.1,48.1,0.471569,1.811404,2.389468,14.354892,0,0.2001,102,1,16385,1,12,26,35,150,150,600,true,200,150,0.2,true,false,false,129,26,true,11,50,false
4475,10044.52,44.52,0.742,1.810191,1.981308,7.976694,0,0.2235,60,2,30,4,13,24,40,300,300,400,true,100,300,0.3,false,true,true,30,26,true,18,50,false
8714,10122.91,122.91,0.803333,1.809684,2.8724,9.227011,0,0.4213,153,2,16385,4,6,30,60,250,250,500,true,300,150,0.3,false,true,false,32,20,false,8,10,false
6558,10086.02,86.02,0.666822,1.808611,2.225614,9.041259,0,0.3817,129,2,16385,4,6,30,60,250,300,900,true,200,100,0.5,true,true,false,30,20,false,8,10,false
5061,10049.28,49.28,0.782222,1.808532,1.403989,10.653917,0,0.3481,63,0,30,1,11,16,60,250,300,400,true,250,150,0.4,false,true,false,35,29,true,8,40,false
